,test_path,labels,pred,label_score,pred_score
1342,./test/rusak/China_Drone_000737.jpg,rusak,rusak,1,1
824,./test/normal/Norway_003104.jpg,normal,rusak,0,1
3514,./test/rusak/Norway_007795.jpg,rusak,rusak,1,1
3383,./test/rusak/Norway_004479.jpg,rusak,rusak,1,1
1481,./test/rusak/China_Drone_002076.jpg,rusak,rusak,1,1
4035,./test/rusak/United_States_004452.jpg,rusak,rusak,1,1
3216,./test/rusak/M_3170.jpeg,rusak,rusak,1,1
4025,./test/rusak/United_States_004380.jpg,rusak,rusak,1,1
3785,./test/rusak/United_States_001925.jpg,rusak,rusak,1,1
3545,./test/rusak/P_30610.jpeg,rusak,rusak,1,1
1024,./test/normal/Norway_005905.jpg,normal,rusak,0,1
2461,./test/rusak/Japan_003059.jpg,rusak,rusak,1,1
592,./test/normal/Japan_005633.jpg,normal,normal,0,0
3617,./test/rusak/United_States_000288.jpg,rusak,rusak,1,1
3960,./test/rusak/United_States_003840.jpg,rusak,rusak,1,1
3844,./test/rusak/United_States_002615.jpg,rusak,rusak,1,1
3226,./test/rusak/Norway_000172.jpg,rusak,rusak,1,1
2508,./test/rusak/Japan_003711.jpg,rusak,rusak,1,1
1797,./test/rusak/Czech_002957.jpg,rusak,normal,1,0
3329,./test/rusak/Norway_002889.jpg,rusak,rusak,1,1
127,./test/normal/Czech_002575.jpg,normal,normal,0,0
3610,./test/rusak/United_States_000235.jpg,rusak,rusak,1,1
3881,./test/rusak/United_States_002968.jpg,rusak,rusak,1,1
2437,./test/rusak/Japan_002649.jpg,rusak,rusak,1,1
403,./test/normal/India_006043.jpg,normal,rusak,0,1
150,./test/normal/Czech_003189.jpg,normal,normal,0,0
4096,./test/rusak/X_21690.jpeg,rusak,rusak,1,1
2394,./test/rusak/Japan_002071.jpg,rusak,rusak,1,1
1437,./test/rusak/China_Drone_001603.jpg,rusak,rusak,1,1
1629,./test/rusak/China_MotorBike_001081.jpg,rusak,rusak,1,1
3448,./test/rusak/Norway_006464.jpg,rusak,rusak,1,1
2442,./test/rusak/Japan_002691.jpg,rusak,rusak,1,1
62,./test/normal/Czech_001214.jpg,normal,normal,0,0
2336,./test/rusak/Japan_001031.jpg,rusak,rusak,1,1
2256,./test/rusak/India_009605.jpg,rusak,rusak,1,1
2544,./test/rusak/Japan_004280.jpg,rusak,rusak,1,1
2400,./test/rusak/Japan_002130.jpg,rusak,rusak,1,1
95,./test/normal/Czech_001890.jpg,normal,normal,0,0
3109,./test/rusak/Japan_012192.jpg,rusak,rusak,1,1
959,./test/normal/Norway_005026.jpg,normal,rusak,0,1
2191,./test/rusak/India_008386.jpg,rusak,rusak,1,1
3230,./test/rusak/Norway_000217.jpg,rusak,rusak,1,1
4036,./test/rusak/United_States_004466.jpg,rusak,rusak,1,1
1576,./test/rusak/China_MotorBike_000567.jpg,rusak,rusak,1,1
3353,./test/rusak/Norway_003765.jpg,rusak,normal,1,0
2153,./test/rusak/India_007451.jpg,rusak,normal,1,0
236,./test/normal/India_001876.jpg,normal,normal,0,0
222,./test/normal/India_001511.jpg,normal,normal,0,0
3987,./test/rusak/United_States_004037.jpg,rusak,rusak,1,1
2393,./test/rusak/Japan_002069.jpg,rusak,rusak,1,1
1810,./test/rusak/Czech_003326.jpg,rusak,normal,1,0
120,./test/normal/Czech_002473.jpg,normal,normal,0,0
1685,./test/rusak/China_MotorBike_001624.jpg,rusak,rusak,1,1
2636,./test/rusak/Japan_005402.jpg,rusak,rusak,1,1
4170,./test/rusak/Y_53700.jpeg,rusak,rusak,1,1
2380,./test/rusak/Japan_001734.jpg,rusak,rusak,1,1
3134,./test/rusak/Japan_012549.jpg,rusak,rusak,1,1
2639,./test/rusak/Japan_005446.jpg,rusak,rusak,1,1
193,./test/normal/India_000637.jpg,normal,normal,0,0
2283,./test/rusak/Japan_000274.jpg,rusak,rusak,1,1
181,./test/normal/India_000236.jpg,normal,rusak,0,1
3823,./test/rusak/United_States_002424.jpg,rusak,rusak,1,1
389,./test/normal/India_005635.jpg,normal,rusak,0,1
968,./test/normal/Norway_005181.jpg,normal,normal,0,0
3481,./test/rusak/Norway_007133.jpg,rusak,normal,1,0
1545,./test/rusak/China_MotorBike_000287.jpg,rusak,rusak,1,1
669,./test/normal/Norway_000437.jpg,normal,normal,0,0
3574,./test/rusak/Q_550.jpeg,rusak,rusak,1,1
4090,./test/rusak/X_11830.jpeg,rusak,rusak,1,1
1365,./test/rusak/China_Drone_000948.jpg,rusak,rusak,1,1
1394,./test/rusak/China_Drone_001236.jpg,rusak,rusak,1,1
331,./test/normal/India_004358.jpg,normal,rusak,0,1
614,./test/normal/Japan_009994.jpg,normal,rusak,0,1
1286,./test/rusak/China_Drone_000235.jpg,rusak,rusak,1,1
3078,./test/rusak/Japan_011682.jpg,rusak,rusak,1,1
266,./test/normal/India_002670.jpg,normal,normal,0,0
3110,./test/rusak/Japan_012209.jpg,rusak,rusak,1,1
1932,./test/rusak/India_001595.jpg,rusak,normal,1,0
2199,./test/rusak/India_008558.jpg,rusak,rusak,1,1
2593,./test/rusak/Japan_004815.jpg,rusak,rusak,1,1
3190,./test/rusak/J_4030.jpeg,rusak,rusak,1,1
1807,./test/rusak/Czech_003260.jpg,rusak,rusak,1,1
225,./test/normal/India_001583.jpg,normal,rusak,0,1
105,./test/normal/Czech_002237.jpg,normal,rusak,0,1
2413,./test/rusak/Japan_002300.jpg,rusak,normal,1,0
1508,./test/rusak/China_Drone_002388.jpg,rusak,rusak,1,1
4134,./test/rusak/Y_30680.jpeg,rusak,rusak,1,1
630,./test/normal/Japan_012142.jpg,normal,normal,0,0
2731,./test/rusak/Japan_006997.jpg,rusak,rusak,1,1
2068,./test/rusak/India_004997.jpg,rusak,rusak,1,1
870,./test/normal/Norway_003653.jpg,normal,normal,0,0
2290,./test/rusak/Japan_000410.jpg,rusak,rusak,1,1
2098,./test/rusak/India_005682.jpg,rusak,rusak,1,1
1186,./test/rusak/AC_3410.jpeg,rusak,rusak,1,1
2963,./test/rusak/Japan_010059.jpg,rusak,rusak,1,1
2489,./test/rusak/Japan_003421.jpg,rusak,rusak,1,1
1891,./test/rusak/India_000586.jpg,rusak,rusak,1,1
1755,./test/rusak/Czech_001667.jpg,rusak,normal,1,0
1926,./test/rusak/India_001413.jpg,rusak,rusak,1,1
707,./test/normal/Norway_001072.jpg,normal,normal,0,0
3435,./test/rusak/Norway_006023.jpg,rusak,rusak,1,1
3595,./test/rusak/United_States_000060.jpg,rusak,rusak,1,1
2870,./test/rusak/Japan_008927.jpg,rusak,rusak,1,1
2349,./test/rusak/Japan_001239.jpg,rusak,rusak,1,1
2220,./test/rusak/India_008857.jpg,rusak,normal,1,0
1688,./test/rusak/China_MotorBike_001674.jpg,rusak,rusak,1,1
284,./test/normal/India_003208.jpg,normal,normal,0,0
1659,./test/rusak/China_MotorBike_001372.jpg,rusak,rusak,1,1
3306,./test/rusak/Norway_002133.jpg,rusak,rusak,1,1
920,./test/normal/Norway_004342.jpg,normal,rusak,0,1
1433,./test/rusak/China_Drone_001559.jpg,rusak,rusak,1,1
3657,./test/rusak/United_States_000619.jpg,rusak,rusak,1,1
3656,./test/rusak/United_States_000617.jpg,rusak,rusak,1,1
734,./test/normal/Norway_001538.jpg,normal,rusak,0,1
1812,./test/rusak/Czech_003394.jpg,rusak,rusak,1,1
3282,./test/rusak/Norway_001605.jpg,rusak,rusak,1,1
2392,./test/rusak/Japan_002053.jpg,rusak,rusak,1,1
2354,./test/rusak/Japan_001318.jpg,rusak,rusak,1,1
3289,./test/rusak/Norway_001778.jpg,rusak,rusak,1,1
4153,./test/rusak/Y_44370.jpeg,rusak,rusak,1,1
922,./test/normal/Norway_004366.jpg,normal,rusak,0,1
1402,./test/rusak/China_Drone_001303.jpg,rusak,rusak,1,1
3995,./test/rusak/United_States_004138.jpg,rusak,rusak,1,1
167,./test/normal/Czech_003548.jpg,normal,normal,0,0
2469,./test/rusak/Japan_003162.jpg,rusak,rusak,1,1
2273,./test/rusak/Japan_000153.jpg,rusak,rusak,1,1
3950,./test/rusak/United_States_003748.jpg,rusak,rusak,1,1
12,./test/normal/Czech_000384.jpg,normal,normal,0,0
1546,./test/rusak/China_MotorBike_000295.jpg,rusak,rusak,1,1
617,./test/normal/Japan_010564.jpg,normal,rusak,0,1
1092,./test/normal/Norway_006819.jpg,normal,normal,0,0
90,./test/normal/Czech_001816.jpg,normal,normal,0,0
612,./test/normal/Japan_009475.jpg,normal,rusak,0,1
3860,./test/rusak/United_States_002799.jpg,rusak,rusak,1,1
1404,./test/rusak/China_Drone_001315.jpg,rusak,rusak,1,1
857,./test/normal/Norway_003523.jpg,normal,normal,0,0
3504,./test/rusak/Norway_007603.jpg,rusak,normal,1,0
3921,./test/rusak/United_States_003409.jpg,rusak,rusak,1,1
3330,./test/rusak/Norway_002899.jpg,rusak,rusak,1,1
777,./test/normal/Norway_002300.jpg,normal,normal,0,0
1638,./test/rusak/China_MotorBike_001189.jpg,rusak,rusak,1,1
1986,./test/rusak/India_002896.jpg,rusak,normal,1,0
2352,./test/rusak/Japan_001296.jpg,rusak,rusak,1,1
3252,./test/rusak/Norway_000736.jpg,rusak,normal,1,0
3753,./test/rusak/United_States_001658.jpg,rusak,rusak,1,1
4029,./test/rusak/United_States_004396.jpg,rusak,rusak,1,1
28,./test/normal/Czech_000675.jpg,normal,normal,0,0
1522,./test/rusak/China_MotorBike_000113.jpg,rusak,rusak,1,1
1066,./test/normal/Norway_006460.jpg,normal,normal,0,0
3280,./test/rusak/Norway_001522.jpg,rusak,normal,1,0
1911,./test/rusak/India_001084.jpg,rusak,normal,1,0
2538,./test/rusak/Japan_004190.jpg,rusak,rusak,1,1
74,./test/normal/Czech_001439.jpg,normal,normal,0,0
515,./test/normal/India_008841.jpg,normal,rusak,0,1
1309,./test/rusak/China_Drone_000427.jpg,rusak,rusak,1,1
3143,./test/rusak/Japan_012642.jpg,rusak,rusak,1,1
2609,./test/rusak/Japan_005003.jpg,rusak,rusak,1,1
2227,./test/rusak/India_009039.jpg,rusak,rusak,1,1
2002,./test/rusak/India_003444.jpg,rusak,rusak,1,1
2157,./test/rusak/India_007539.jpg,rusak,rusak,1,1
1584,./test/rusak/China_MotorBike_000686.jpg,rusak,rusak,1,1
1517,./test/rusak/China_MotorBike_000057.jpg,rusak,rusak,1,1
116,./test/normal/Czech_002419.jpg,normal,normal,0,0
2341,./test/rusak/Japan_001071.jpg,rusak,rusak,1,1
3148,./test/rusak/Japan_012738.jpg,rusak,rusak,1,1
1072,./test/normal/Norway_006580.jpg,normal,rusak,0,1
2691,./test/rusak/Japan_006350.jpg,rusak,rusak,1,1
1799,./test/rusak/Czech_003018.jpg,rusak,rusak,1,1
2820,./test/rusak/Japan_008287.jpg,rusak,rusak,1,1
3870,./test/rusak/United_States_002876.jpg,rusak,rusak,1,1
3552,./test/rusak/P_33020.jpeg,rusak,rusak,1,1
1600,./test/rusak/China_MotorBike_000839.jpg,rusak,rusak,1,1
622,./test/normal/Japan_010958.jpg,normal,rusak,0,1
3837,./test/rusak/United_States_002568.jpg,rusak,rusak,1,1
3246,./test/rusak/Norway_000634.jpg,rusak,normal,1,0
409,./test/normal/India_006146.jpg,normal,rusak,0,1
2684,./test/rusak/Japan_006284.jpg,rusak,normal,1,0
1623,./test/rusak/China_MotorBike_001003.jpg,rusak,rusak,1,1
115,./test/normal/Czech_002411.jpg,normal,normal,0,0
288,./test/normal/India_003342.jpg,normal,normal,0,0
4001,./test/rusak/United_States_004186.jpg,rusak,rusak,1,1
3541,./test/rusak/P_26590.jpeg,rusak,rusak,1,1
1181,./test/rusak/AC_2750.jpeg,rusak,rusak,1,1
337,./test/normal/India_004518.jpg,normal,rusak,0,1
3698,./test/rusak/United_States_001059.jpg,rusak,rusak,1,1
2687,./test/rusak/Japan_006324.jpg,rusak,rusak,1,1
3060,./test/rusak/Japan_011430.jpg,rusak,rusak,1,1
46,./test/normal/Czech_000994.jpg,normal,rusak,0,1
747,./test/normal/Norway_001683.jpg,normal,rusak,0,1
3895,./test/rusak/United_States_003136.jpg,rusak,rusak,1,1
3207,./test/rusak/K_3980.jpeg,rusak,normal,1,0
753,./test/normal/Norway_001816.jpg,normal,rusak,0,1
462,./test/normal/India_007386.jpg,normal,rusak,0,1
1938,./test/rusak/India_001689.jpg,rusak,normal,1,0
673,./test/normal/Norway_000561.jpg,normal,normal,0,0
2712,./test/rusak/Japan_006703.jpg,rusak,rusak,1,1
1201,./test/rusak/AD_6390.jpeg,rusak,rusak,1,1
3826,./test/rusak/United_States_002469.jpg,rusak,rusak,1,1
424,./test/normal/India_006509.jpg,normal,rusak,0,1
325,./test/normal/India_004197.jpg,normal,rusak,0,1
664,./test/normal/Norway_000364.jpg,normal,normal,0,0
350,./test/normal/India_004840.jpg,normal,rusak,0,1
447,./test/normal/India_006931.jpg,normal,rusak,0,1
709,./test/normal/Norway_001086.jpg,normal,normal,0,0
3089,./test/rusak/Japan_011832.jpg,rusak,rusak,1,1
1924,./test/rusak/India_001349.jpg,rusak,rusak,1,1
1722,./test/rusak/Czech_000393.jpg,rusak,normal,1,0
1221,./test/rusak/AX_1990.jpeg,rusak,rusak,1,1
3582,./test/rusak/R_29610.jpeg,rusak,rusak,1,1
1149,./test/normal/Norway_007692.jpg,normal,rusak,0,1
387,./test/normal/India_005628.jpg,normal,normal,0,0
1369,./test/rusak/China_Drone_000958.jpg,rusak,rusak,1,1
1337,./test/rusak/China_Drone_000710.jpg,rusak,rusak,1,1
754,./test/normal/Norway_001823.jpg,normal,normal,0,0
2186,./test/rusak/India_008226.jpg,rusak,rusak,1,1
451,./test/normal/India_007114.jpg,normal,rusak,0,1
1194,./test/rusak/AC_8830.jpeg,rusak,rusak,1,1
699,./test/normal/Norway_000982.jpg,normal,rusak,0,1
3205,./test/rusak/K_3470.jpeg,rusak,rusak,1,1
2247,./test/rusak/India_009380.jpg,rusak,normal,1,0
1608,./test/rusak/China_MotorBike_000899.jpg,rusak,rusak,1,1
830,./test/normal/Norway_003214.jpg,normal,rusak,0,1
3150,./test/rusak/Japan_012758.jpg,rusak,rusak,1,1
950,./test/normal/Norway_004819.jpg,normal,normal,0,0
3067,./test/rusak/Japan_011574.jpg,rusak,rusak,1,1
3772,./test/rusak/United_States_001865.jpg,rusak,rusak,1,1
3418,./test/rusak/Norway_005489.jpg,rusak,rusak,1,1
2444,./test/rusak/Japan_002720.jpg,rusak,normal,1,0
1734,./test/rusak/Czech_000825.jpg,rusak,normal,1,0
1413,./test/rusak/China_Drone_001387.jpg,rusak,rusak,1,1
1409,./test/rusak/China_Drone_001364.jpg,rusak,rusak,1,1
4160,./test/rusak/Y_46110.jpeg,rusak,rusak,1,1
4123,./test/rusak/Y_26590.jpeg,rusak,rusak,1,1
3770,./test/rusak/United_States_001855.jpg,rusak,rusak,1,1
1177,./test/rusak/AC_2120.jpeg,rusak,rusak,1,1
3717,./test/rusak/United_States_001291.jpg,rusak,rusak,1,1
2006,./test/rusak/India_003560.jpg,rusak,rusak,1,1
1253,./test/rusak/BK_720.jpeg,rusak,rusak,1,1
2477,./test/rusak/Japan_003301.jpg,rusak,rusak,1,1
21,./test/normal/Czech_000556.jpg,normal,normal,0,0
1305,./test/rusak/China_Drone_000396.jpg,rusak,rusak,1,1
2814,./test/rusak/Japan_008175.jpg,rusak,rusak,1,1
2440,./test/rusak/Japan_002684.jpg,rusak,rusak,1,1
2298,./test/rusak/Japan_000521.jpg,rusak,rusak,1,1
3315,./test/rusak/Norway_002409.jpg,rusak,normal,1,0
3671,./test/rusak/United_States_000715.jpg,rusak,rusak,1,1
3107,./test/rusak/Japan_012170.jpg,rusak,rusak,1,1
671,./test/normal/Norway_000508.jpg,normal,normal,0,0
3993,./test/rusak/United_States_004117.jpg,rusak,rusak,1,1
1941,./test/rusak/India_001722.jpg,rusak,rusak,1,1
845,./test/normal/Norway_003332.jpg,normal,normal,0,0
694,./test/normal/Norway_000904.jpg,normal,normal,0,0
3511,./test/rusak/Norway_007739.jpg,rusak,normal,1,0
1353,./test/rusak/China_Drone_000841.jpg,rusak,rusak,1,1
1133,./test/normal/Norway_007366.jpg,normal,normal,0,0
3451,./test/rusak/Norway_006533.jpg,rusak,rusak,1,1
869,./test/normal/Norway_003645.jpg,normal,normal,0,0
604,./test/normal/Japan_008326.jpg,normal,normal,0,0
834,./test/normal/Norway_003233.jpg,normal,rusak,0,1
3482,./test/rusak/Norway_007137.jpg,rusak,rusak,1,1
627,./test/normal/Japan_011669.jpg,normal,rusak,0,1
902,./test/normal/Norway_004091.jpg,normal,normal,0,0
2904,./test/rusak/Japan_009294.jpg,rusak,rusak,1,1
1747,./test/rusak/Czech_001424.jpg,rusak,rusak,1,1
3243,./test/rusak/Norway_000526.jpg,rusak,rusak,1,1
3310,./test/rusak/Norway_002187.jpg,rusak,normal,1,0
2748,./test/rusak/Japan_007230.jpg,rusak,rusak,1,1
2051,./test/rusak/India_004524.jpg,rusak,rusak,1,1
3362,./test/rusak/Norway_003979.jpg,rusak,normal,1,0
2757,./test/rusak/Japan_007331.jpg,rusak,rusak,1,1
4154,./test/rusak/Y_44760.jpeg,rusak,rusak,1,1
321,./test/normal/India_004005.jpg,normal,rusak,0,1
3192,./test/rusak/J_6690.jpeg,rusak,rusak,1,1
696,./test/normal/Norway_000940.jpg,normal,normal,0,0
1179,./test/rusak/AC_2480.jpeg,rusak,rusak,1,1
2778,./test/rusak/Japan_007612.jpg,rusak,rusak,1,1
624,./test/normal/Japan_011115.jpg,normal,rusak,0,1
3948,./test/rusak/United_States_003700.jpg,rusak,rusak,1,1
2173,./test/rusak/India_007934.jpg,rusak,rusak,1,1
1011,./test/normal/Norway_005768.jpg,normal,normal,0,0
1480,./test/rusak/China_Drone_002007.jpg,rusak,rusak,1,1
1090,./test/normal/Norway_006796.jpg,normal,rusak,0,1
848,./test/normal/Norway_003371.jpg,normal,rusak,0,1
3572,./test/rusak/Q_370.jpeg,rusak,rusak,1,1
780,./test/normal/Norway_002384.jpg,normal,rusak,0,1
605,./test/normal/Japan_009058.jpg,normal,rusak,0,1
174,./test/normal/India_000074.jpg,normal,rusak,0,1
1202,./test/rusak/AE_7500.jpeg,rusak,rusak,1,1
2269,./test/rusak/Japan_000122.jpg,rusak,rusak,1,1
2463,./test/rusak/Japan_003079.jpg,rusak,rusak,1,1
100,./test/normal/Czech_002076.jpg,normal,rusak,0,1
3318,./test/rusak/Norway_002603.jpg,rusak,rusak,1,1
1243,./test/rusak/BH_8560.jpeg,rusak,rusak,1,1
741,./test/normal/Norway_001598.jpg,normal,normal,0,0
334,./test/normal/India_004466.jpg,normal,normal,0,0
2908,./test/rusak/Japan_009363.jpg,rusak,rusak,1,1
3875,./test/rusak/United_States_002911.jpg,rusak,rusak,1,1
2882,./test/rusak/Japan_009061.jpg,rusak,rusak,1,1
1705,./test/rusak/China_MotorBike_001853.jpg,rusak,rusak,1,1
2881,./test/rusak/Japan_009053.jpg,rusak,rusak,1,1
3292,./test/rusak/Norway_001827.jpg,rusak,rusak,1,1
3463,./test/rusak/Norway_006804.jpg,rusak,rusak,1,1
594,./test/normal/Japan_005915.jpg,normal,rusak,0,1
2987,./test/rusak/Japan_010279.jpg,rusak,rusak,1,1
1333,./test/rusak/China_Drone_000658.jpg,rusak,rusak,1,1
2214,./test/rusak/India_008732.jpg,rusak,rusak,1,1
2217,./test/rusak/India_008826.jpg,rusak,rusak,1,1
1551,./test/rusak/China_MotorBike_000345.jpg,rusak,rusak,1,1
3557,./test/rusak/P_37190.jpeg,rusak,rusak,1,1
3317,./test/rusak/Norway_002530.jpg,rusak,normal,1,0
1542,./test/rusak/China_MotorBike_000246.jpg,rusak,rusak,1,1
3621,./test/rusak/United_States_000334.jpg,rusak,rusak,1,1
327,./test/normal/India_004288.jpg,normal,normal,0,0
1933,./test/rusak/India_001604.jpg,rusak,rusak,1,1
3917,./test/rusak/United_States_003382.jpg,rusak,rusak,1,1
640,./test/normal/Norway_000082.jpg,normal,normal,0,0
2152,./test/rusak/India_007293.jpg,rusak,rusak,1,1
2042,./test/rusak/India_004387.jpg,rusak,normal,1,0
2863,./test/rusak/Japan_008794.jpg,rusak,rusak,1,1
1468,./test/rusak/China_Drone_001942.jpg,rusak,rusak,1,1
1838,./test/rusak/F_16740.jpeg,rusak,rusak,1,1
3046,./test/rusak/Japan_011274.jpg,rusak,rusak,1,1
3123,./test/rusak/Japan_012438.jpg,rusak,rusak,1,1
3426,./test/rusak/Norway_005786.jpg,rusak,rusak,1,1
4109,./test/rusak/X_26800.jpeg,rusak,rusak,1,1
460,./test/normal/India_007353.jpg,normal,rusak,0,1
1046,./test/normal/Norway_006167.jpg,normal,normal,0,0
1398,./test/rusak/China_Drone_001261.jpg,rusak,rusak,1,1
1562,./test/rusak/China_MotorBike_000432.jpg,rusak,rusak,1,1
1975,./test/rusak/India_002614.jpg,rusak,rusak,1,1
3290,./test/rusak/Norway_001817.jpg,rusak,normal,1,0
2633,./test/rusak/Japan_005350.jpg,rusak,rusak,1,1
419,./test/normal/India_006425.jpg,normal,rusak,0,1
738,./test/normal/Norway_001577.jpg,normal,rusak,0,1
1879,./test/rusak/India_000316.jpg,rusak,rusak,1,1
1389,./test/rusak/China_Drone_001197.jpg,rusak,rusak,1,1
1438,./test/rusak/China_Drone_001626.jpg,rusak,rusak,1,1
3277,./test/rusak/Norway_001502.jpg,rusak,rusak,1,1
497,./test/normal/India_008476.jpg,normal,normal,0,0
2750,./test/rusak/Japan_007241.jpg,rusak,rusak,1,1
375,./test/normal/India_005187.jpg,normal,normal,0,0
975,./test/normal/Norway_005291.jpg,normal,normal,0,0
1209,./test/rusak/AM_13420.jpeg,rusak,rusak,1,1
3754,./test/rusak/United_States_001666.jpg,rusak,rusak,1,1
404,./test/normal/India_006059.jpg,normal,rusak,0,1
2467,./test/rusak/Japan_003157.jpg,rusak,rusak,1,1
1425,./test/rusak/China_Drone_001464.jpg,rusak,rusak,1,1
3607,./test/rusak/United_States_000178.jpg,rusak,rusak,1,1
93,./test/normal/Czech_001865.jpg,normal,rusak,0,1
3513,./test/rusak/Norway_007766.jpg,rusak,rusak,1,1
3204,./test/rusak/K_3210.jpeg,rusak,rusak,1,1
1769,./test/rusak/Czech_002208.jpg,rusak,rusak,1,1
2221,./test/rusak/India_008911.jpg,rusak,rusak,1,1
2738,./test/rusak/Japan_007126.jpg,rusak,rusak,1,1
1849,./test/rusak/F_38610.jpeg,rusak,rusak,1,1
827,./test/normal/Norway_003141.jpg,normal,rusak,0,1
428,./test/normal/India_006596.jpg,normal,normal,0,0
1889,./test/rusak/India_000562.jpg,rusak,rusak,1,1
3665,./test/rusak/United_States_000671.jpg,rusak,rusak,1,1
3187,./test/rusak/J_11580.jpeg,rusak,rusak,1,1
3952,./test/rusak/United_States_003775.jpg,rusak,rusak,1,1
2766,./test/rusak/Japan_007394.jpg,rusak,rusak,1,1
282,./test/normal/India_003183.jpg,normal,rusak,0,1
2899,./test/rusak/Japan_009269.jpg,rusak,rusak,1,1
3168,./test/rusak/Japan_012965.jpg,rusak,rusak,1,1
343,./test/normal/India_004733.jpg,normal,rusak,0,1
2683,./test/rusak/Japan_006248.jpg,rusak,rusak,1,1
2786,./test/rusak/Japan_007755.jpg,rusak,rusak,1,1
2547,./test/rusak/Japan_004309.jpg,rusak,rusak,1,1
3146,./test/rusak/Japan_012698.jpg,rusak,rusak,1,1
1113,./test/normal/Norway_007104.jpg,normal,normal,0,0
1574,./test/rusak/China_MotorBike_000553.jpg,rusak,rusak,1,1
691,./test/normal/Norway_000878.jpg,normal,rusak,0,1
3432,./test/rusak/Norway_005961.jpg,rusak,rusak,1,1
0,./test/normal/China_Drone_000218.jpg,normal,rusak,0,1
1582,./test/rusak/China_MotorBike_000625.jpg,rusak,rusak,1,1
1707,./test/rusak/China_MotorBike_001871.jpg,rusak,rusak,1,1
1416,./test/rusak/China_Drone_001425.jpg,rusak,rusak,1,1
3548,./test/rusak/P_31780.jpeg,rusak,rusak,1,1
2021,./test/rusak/India_003879.jpg,rusak,rusak,1,1
3221,./test/rusak/Norway_000073.jpg,rusak,normal,1,0
3591,./test/rusak/United_States_000029.jpg,rusak,rusak,1,1
2003,./test/rusak/India_003452.jpg,rusak,rusak,1,1
1993,./test/rusak/India_003270.jpg,rusak,normal,1,0
2974,./test/rusak/Japan_010163.jpg,rusak,rusak,1,1
1131,./test/normal/Norway_007343.jpg,normal,normal,0,0
3884,./test/rusak/United_States_002993.jpg,rusak,rusak,1,1
2304,./test/rusak/Japan_000599.jpg,rusak,rusak,1,1
1247,./test/rusak/BI_9760.jpeg,rusak,rusak,1,1
3787,./test/rusak/United_States_001948.jpg,rusak,rusak,1,1
2375,./test/rusak/Japan_001679.jpg,rusak,rusak,1,1
2150,./test/rusak/India_007285.jpg,rusak,rusak,1,1
3395,./test/rusak/Norway_004774.jpg,rusak,normal,1,0
3547,./test/rusak/P_31680.jpeg,rusak,rusak,1,1
2261,./test/rusak/India_009797.jpg,rusak,rusak,1,1
1731,./test/rusak/Czech_000721.jpg,rusak,rusak,1,1
1159,./test/normal/Norway_007877.jpg,normal,normal,0,0
2900,./test/rusak/Japan_009273.jpg,rusak,rusak,1,1
246,./test/normal/India_002183.jpg,normal,rusak,0,1
2120,./test/rusak/India_006305.jpg,rusak,rusak,1,1
3825,./test/rusak/United_States_002445.jpg,rusak,rusak,1,1
2685,./test/rusak/Japan_006302.jpg,rusak,rusak,1,1
1671,./test/rusak/China_MotorBike_001514.jpg,rusak,rusak,1,1
929,./test/normal/Norway_004462.jpg,normal,normal,0,0
3897,./test/rusak/United_States_003139.jpg,rusak,rusak,1,1
1461,./test/rusak/China_Drone_001848.jpg,rusak,rusak,1,1
3273,./test/rusak/Norway_001331.jpg,rusak,rusak,1,1
1971,./test/rusak/India_002499.jpg,rusak,rusak,1,1
365,./test/normal/India_005083.jpg,normal,rusak,0,1
2296,./test/rusak/Japan_000473.jpg,rusak,rusak,1,1
736,./test/normal/Norway_001561.jpg,normal,normal,0,0
26,./test/normal/Czech_000655.jpg,normal,rusak,0,1
2884,./test/rusak/Japan_009098.jpg,rusak,rusak,1,1
3356,./test/rusak/Norway_003861.jpg,rusak,rusak,1,1
1441,./test/rusak/China_Drone_001655.jpg,rusak,rusak,1,1
4047,./test/rusak/United_States_004576.jpg,rusak,rusak,1,1
680,./test/normal/Norway_000709.jpg,normal,rusak,0,1
3735,./test/rusak/United_States_001498.jpg,rusak,rusak,1,1
1250,./test/rusak/BK_2640.jpeg,rusak,rusak,1,1
3,./test/normal/Czech_000039.jpg,normal,normal,0,0
2182,./test/rusak/India_008134.jpg,rusak,rusak,1,1
837,./test/normal/Norway_003255.jpg,normal,normal,0,0
2403,./test/rusak/Japan_002166.jpg,rusak,rusak,1,1
292,./test/normal/India_003397.jpg,normal,rusak,0,1
698,./test/normal/Norway_000978.jpg,normal,rusak,0,1
1048,./test/normal/Norway_006191.jpg,normal,rusak,0,1
3929,./test/rusak/United_States_003511.jpg,rusak,rusak,1,1
3200,./test/rusak/K_14610.jpeg,rusak,rusak,1,1
2417,./test/rusak/Japan_002394.jpg,rusak,rusak,1,1
3994,./test/rusak/United_States_004137.jpg,rusak,rusak,1,1
4118,./test/rusak/X_9710.jpeg,rusak,rusak,1,1
1667,./test/rusak/China_MotorBike_001474.jpg,rusak,rusak,1,1
1963,./test/rusak/India_002290.jpg,rusak,rusak,1,1
1249,./test/rusak/BK_1080.jpeg,rusak,rusak,1,1
2274,./test/rusak/Japan_000171.jpg,rusak,rusak,1,1
3441,./test/rusak/Norway_006165.jpg,rusak,rusak,1,1
1298,./test/rusak/China_Drone_000327.jpg,rusak,rusak,1,1
